id_plano_acao,id_executor,cnpj_executor,nome_executor,objeto_executor
83769,37692,88601943000110,MUNICIPIO DE DOM FELICIANO,AQUISIÇÃO DE MÁQUINAS E IMPLEMENTOS AGRÍCOLAS PARA ATENDER PROGRAMAS DA AGRICULTURA FAMILIAR NO MUNICÍPIO DE DOM FELICIANO - RS
84915,37635,87489910000168,MUNICIPIO DE SAO PEDRO DO SUL,"Construção de 10 unidades habitacionais no perímetro urbano de São Pedro do Sul, para atendimento a famílias de baixa renda"
76218,41659,13909247000177,MUNICIPIO DE REMANSO,"Aquisição de medicamentos essenciais para atender às demandas da Atenção Primária à Saúde (APS) no âmbito do Sistema Único de Saúde (SUS), no Município de Remanso-BA. Anexo planilha com a relação de medicamentos."
77089,43871,14694400000159,MUNICIPIO DE LENCOIS,Recuperação e manutenção de estradas vicinais no Município de Lençóis-BA
75792,37686,01266058000144,MUNICIPIO DE BURITIS,"Aquisição de Veículo para Transporte de Estudantes, a cargo do Ministério da Educação (Cód. 26000)"
83729,42578,44555027000116,MUNICIPIO DE PIRAJUI,"Aquisição de Máquina tipo Bobcat (minicarregadeira) para Serviços Urbanos, Limpeza Pública, Coleta de Entulho e Obras Públicas."
80666,37366,03162047000140,MUNICIPIO DE JARDIM,"Obras de manutenção,modernização e  melhorias  na Iluminação Publica"
75424,40305,08460326000103,FUNDO MUNICIPAL DE SAUDE,"AQUISIÇÃO DE MATERIAL DE CONSUMO PARA ATENDIMENTO DA ATENÇÃO ESPECIALIZADA EM SAÚDE DE MÉDIA E ALTA COMPLEXIDADE - MAC, NAS UNIDADES DE SAÚDE: HOSPITAL E MATERNIDADE EUFRASIA MARIA DA CONCEIÇÃO - CNES: 2495414; CENTRO DE ATENDIMENTO PSICOSSOCIAL VIVER BEM – CAPS - CNES: 3602184."
83154,39386,97320030000117,MUNICIPIO DE SARANDI,Aquisição de equipamento e material permanente para unidade básica de saúde - Laboratório Municipal -
75741,38686,11306746000144,FUNDO MUNICIPAL DE SAUDE - ENTRE RIOS,"Quanto ao piso da Atenção Primária: realização de exames laboratoriais e medicamentos da farmácia básica. Quanto a Implementação da Política de Atenção a Saúde da Criança, aquisição de leites, fórmulas diversas e suplementos. Observa-se que os medicamentos a serem adquiridos serão em caráter complementar e não substituem o financiamento destinado ao componente da Assistência Farmacêutica na Atenção Primária em Saúde."
75659,40777,13104112000134,MUNICIPIO DE MOITA BONITA,Manutenção de estradas vicinais no município de Moita Bonita/SE.
75423,39813,04632212000142,MUNICIPIO DE PRESIDENTE MEDICI,"A Rede Municipal de Ensino enfrenta o desafio de promover a inclusão escolar e incentivar hábitos de vida saudáveis desde a infância.

Com esse propósito, propomos a aquisição de materiais didáticos para utilização junto aos alunos da Educação Infantil até o 5º ano do Ensino Fundamental, em duas frentes complementares:

	1.	Material Didático para Educação Inclusiva, que apoia professores e alunos em práticas pedagógicas fundamentadas em neurociência, cognição e diversidade;
	2.	Material Didático de Educação Alimentar e Prevenção à Obesidade Infantil, que estimula hábitos saudáveis, autocuidado e integração família-escola.

"
84818,46205,01612544000177,MUNICIPIO DE CONCEICAO DO LAGO-ACU,OBRAS E SERVIÇOS DE ENGENHARIA PARA A EXECUÇÃO DE PAVIMENTAÇÃO DE ESTRADAS VICINAIS NO TRECHO ENTRE POVOADO ANDIROBAL E OLHO D'AGUA DO LAPELA NO MUNICIPIO DE CONCEIÇÃO DO LAGO AÇÚ/MA
75801,38461,63786990000155,MUNICIPIO DE VALE DO PARAISO,"Revitalização, Construção de calçadas e passeios publicos, acessibilidade de calçadas e passeios ciclisticos"
82580,37781,01612674000100,MUNICIPIO DE BREJETUBA,"Construção do pórtico de entrada da cidade de Brejetuba nas Margens da BR 262 - Espírito Santo. Estrutura dos pilares do pórtico: Concreto armado. Estrutura da Guarita: Pilares, vigas e lajes em Concreto armado. Estrutura das Vigas do pórtico: Estrutura em treliças metálicas. Fundações: Tubulão de concreto armado."
75979,37722,08348989000130,MUNICIPIO DE ANTONIO MARTINS,Pavimentação com Recapeamento Asfáltico em Ruas da Zona Urbana do município Antônio Martins
76766,41025,06554455000135,MUNICIPIO DE BURITI DOS LOPES,REALIZAÇÃO DO FESTEJA BURITI 2025 DE 23 A 31 DE DEZEMBRO DE 205
81972,37689,01625189000170,MUNICIPIO DE SEM-PEIXE,Pavimentação em trecho da estrada vicinal que liga o Município de Sem Peixe ao Distrito de São Bartolomeu
79046,37701,18017442000106,MUNICIPIO DE BRASILIA DE MINAS,"Realização do evento Réveillon 2026, a realizar-se nos dias: 30/12/2025 a 01/01/2026 no Município de Brasília de Minas/MG."
79778,37700,01614112000103,MUNICIPIO DE BELTERRA,"Aquisição de Equipamentos Motocultivadores a gasolina 7hp 3600rpm tt90r xp, para apoio os agricultores familiares."
77118,40524,01613376000134,MUNICIPIO DE JENIPAPO DE MINAS,Construção de Quadra Poliesportiva no Bairro Novo Horizonte - Sede do Município de Jenipapo de Minas
76486,37721,11361250000173,MUNICIPIO DE SERRITA,CONSTRUÇÃO DE CENTRO ESPORTIVO COMUNITÁRIO NO MUNICÍPIO DE SERRITA/PE
78503,37687,10212447000188,MUNICIPIO DE PALMARES,"Unidade Beneficiada: CREAS – Centro de Referência Especializado de Assistência Social

Meta 1:
Assegurar a continuidade e o fortalecimento do Serviço de Proteção e Atendimento Especializado a Famílias e Indivíduos (PAEFI), por meio do custeio de itens essenciais à manutenção do funcionamento regular do CREAS no Município de Palmares/PE.

Objeto:
Os recursos serão aplicados no custeio de despesas indispensáveis para a oferta regular e qualificada dos serviços ofertados pelo CREAS, tais como:

Despesas com água, energia elétrica e telefonia;

Aquisição de materiais de higiene, limpeza, expediente e insumos de informática (cartuchos, toner, mouse, teclado etc.);

Locação de veículos, combustível e manutenção da frota utilizada nas visitas domiciliares e nas ações de abordagem a pessoas em situação de rua;

Materiais para manutenção predial da unidade (reparos em cobertura, pintura, pequenos consertos), a fim de garantir a segurança, acessibilidade e conforto dos usuários e trabalhadores.

Unidade Beneficiada: CRAS – Centro de Referência de Assistência Social

Meta 2:
Fortalecer e garantir o pleno funcionamento do Serviço de Proteção e Atendimento Integral à Família (PAIF), em suas 05 unidades, por meio do custeio de bens e serviços essenciais à execução das ações socioassistenciais.

Objeto:
Os recursos serão destinados ao custeio das seguintes despesas vinculadas diretamente à manutenção das atividades dos CRAS:

Pagamento de contas de água, luz e telefone;

Aquisição de materiais de higiene, limpeza, expediente e insumos de informática;

Locação de veículos, manutenção e abastecimento, visando o deslocamento das equipes técnicas para visitas domiciliares e entrega de benefícios eventuais às famílias em situação de vulnerabilidade;

Manutenção dos imóveis das unidades (pintura, reparos estruturais e cobertura), visando um ambiente seguro, digno e funcional para os trabalhadores e usuários.

Unidade Beneficiada: SCFV – Serviço de Convivência e Fortalecimento de Vínculos

Meta 3:
Assegurar a continuidade e o fortalecimento das atividades do Serviço de Convivência e Fortalecimento de Vínculos (SCFV), voltado ao atendimento de crianças, adolescentes, jovens e idosos, promovendo condições adequadas para a realização de oficinas, atividades coletivas e ações comunitárias.

Objeto:
O recurso será utilizado para custear despesas necessárias ao funcionamento da unidade, garantindo qualidade na execução do serviço, abrangendo:

Despesas com consumo de água, energia elétrica e telefonia;

Aquisição de materiais de higiene, limpeza, expediente, e itens de informática essenciais às atividades desenvolvidas;

Locação de veículos, manutenção e combustível para o transporte dos usuários e deslocamento da equipe técnica, especialmente para atendimento a pessoas residentes em áreas distantes;

Alimentação para os usuários durante as atividades do SCFV, fator fundamental para adesão e permanência no serviço;

Despesas com oficinas e contratação de profissionais para execução das atividades socioeducativas;

Manutenção predial das unidades, com pintura, reparos estruturais e cobertura, garantindo acessibilidade, segurança e conforto."
79936,45240,17749896000109,MUNICIPIO DE SAO JOAO DEL REI,"Aquisição de 2 (dois) veículos para serem utilizados pela Secretaria Municipal de Saúde (CNES 6510043), conforme as seguintes especificações mínimas:
Tipo: Veículos de passeio, com capacidade mínima de 5 passageiros (incluindo motorista), adaptados para transporte de pessoas em viagens curtas e médias, com conforto e segurança.
Modelo: Modelos de veículos novos, com capacidade de 5 lugares, com motor de no mínimo 1.0 e eficiência energética adequada para longos percursos urbanos e rurais.
Segurança: Equipados com sistemas de segurança, como airbags, cintos de segurança em todas as poltronas, sistema de frenagem ABS, entre outros itens exigidos pela legislação vigente.
Conforto: Veículos devem ter sistema de climatização (ar-condicionado), além de assentos ergonômicos e adequados para o transporte de passageiros com necessidades especiais, se necessário.
Durabilidade e Manutenção: Deverão ser veículos novos, com garantia mínima de 3 anos, e com assistência técnica disponível em São João del-Rei. 
A aquisição de 02 (dois) veículos para transporte de passageiros é compatível com a finalidade de ampliar o alcance e eficiência da atenção à saúde nos territórios, permitindo transporte adequado de equipes e apoio logístico às ações de campo, especialmente em áreas de difícil acesso. O objeto proposto está plenamente alinhado com as competências da Secretaria de Saúde, conforme previsto na Lei nº 8.080/1990, art. 6º, que inclui o planejamento e execução de ações e serviços que garantam a saúde da população.
A proposta foi submetida à ciência do Conselho Municipal de Saúde e da Comissão Intergestores Bipartite Microrregional para a execução do plano de trabalho, atestando sua conformidade com as diretrizes do Plano Municipal de Saúde 2022-2025, o cumprimento da legislação sanitária vigente (Lei nº 8.080/90), e a pertinência técnica do objeto.
A instância considera que a medida contribui para a estruturação dos serviços e ampliação da capacidade operacional do SUS no território, sendo recomendada sua aprovação.
O plano de trabalho está em plena conformidade com as políticas prioritárias definidas tanto a nível municipal quanto estadual. Portanto, a Política de Saúde do Município de São João del-Rei, de acordo com o Plano Municipal de Saúde, inclui ações voltadas para a melhoria da logística e da infraestrutura de transporte, a fim de atender a população de forma equitativa e eficiente. 
O plano de aquisição de veículos também se conecta com a estratégia de regionalização e descentralização dos serviços de saúde, que são componentes essenciais tanto das políticas municipais quanto estaduais e se alinha de maneira estratégica com as políticas prioritárias locais, estadual e nacional, sendo um passo essencial para garantir a equidade no acesso aos serviços de saúde e promover a eficiência na prestação de cuidados à saúde da população.
A aquisição de veículos de passeio para transporte de passageiros, destinada a atender às demandas da Atenção Primária à Saúde (APS) do município de São João del-Rei, se faz necessária para a melhoria da logística de saúde e ampliação do acesso aos serviços essenciais para a população. A Secretaria Municipal de Saúde de São João del-Rei (CNES 6510043) tem como missão garantir a oferta de serviços de saúde de qualidade para todos os cidadãos, e, neste contexto, o transporte adequado das equipes de saúde desempenha papel essencial para o cumprimento dessa missão.
A Atenção Primária é a porta de entrada preferencial do Sistema Único de Saúde (SUS) e desempenha papel crucial na promoção, prevenção e acompanhamento contínuo da saúde dos indivíduos, principalmente aqueles em situações de maior vulnerabilidade social. No entanto, a grande extensão territorial e a diversidade geográfica do município de São João del-Rei, incluindo áreas rurais e periféricas de difícil acesso, impõem desafios significativos para o atendimento da população. O transporte adequado das equipes de saúde é essencial para garantir que as ações de saúde cheguem a essas comunidades de forma eficiente.
A Política Nacional de Atenção Primária à Saúde (PNAB) destaca a importância da atenção integral, acessibilidade e continuidade do cuidado nas regiões mais remotas, com o objetivo de promover saúde preventiva e melhorar a qualidade de vida das pessoas. O transporte adequado das equipes de saúde é uma medida estratégica que visa garantir o alcance dessas metas. Ao facilitar o deslocamento para visitas domiciliares e ações extra-muro, como campanhas de vacinação e programas de prevenção, os veículos contribuem para a cobertura universal e integral da saúde, ampliando a efetividade das ações da APS no município.
Além disso, a logística de transporte de insumos e equipamentos de saúde também será fortalecida, garantindo que as unidades de saúde recebam os materiais necessários.
"
