"id_empenho","id_minuta_empenho","numero_empenho","situacao_empenho","descricao_situacao_empenho","tipo_documento_empenho","descricao_tipo_documento_empenho","status_processamento_empenho","ug_responsavel_empenho","ug_emitente_empenho","descricao_ug_emitente_empenho","fonte_recurso_empenho","plano_interno_empenho","ptres_empenho","grupo_natureza_despesa_empenho","natureza_despesa_empenho","subitem_empenho","categoria_despesa_empenho","modalidade_despesa_empenho","cnpj_beneficiario_empenho","nome_beneficiario_empenho","uf_beneficiario_empenho","numero_ro_empenho","data_emissao_empenho","prioridade_desbloqueio_empenho","valor_empenho","id_plano_acao","codigo_ibge_municipio","codigo_ibge_uf"
"53575","2025NME000054481",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252752","4","444041","45","INVESTIMENTO","40","46523015000135","MUNICIPIO DE BARUERI","SP",,"2025-07-29","35","495000","83310","3505708","35"
"47066","2025NME000047972",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253267","3","334041","09","CUSTEIO","40","07812241000184","CEDRO","CE",,"2025-07-29","2","574200","78550","2303808","23"
"46942","2025NME000047848",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252718","3","334041","23","CUSTEIO","40","18715383000140","MUNICIPIO DE BELO HORIZONTE","MG",,"2025-07-29","17","396000","78254","3106200","31"
"52014","2025NME000052920","2025NE004402","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252470","4","444041","31","INVESTIMENTO","40","11044906000124","MUNICIPIO DE SANHARO","PE","2025RO004478","2025-09-26","17","6435000","81720","2612406","26"
"49595","2025NME000050501",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253267","4","444041","09","INVESTIMENTO","40","07812241000184","CEDRO","CE",,"2025-07-29","7","495000","78551","2303808","23"
"48140","2025NME000049046","2025NE003872","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252595","4","444041","15","INVESTIMENTO","40","01740463000152","MUNICIPIO DE MAMBAI","GO","2025RO003947","2025-09-10","12","297000","75704","5212709","52"
"51312","2025NME000052218",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253047","4","444041","23","INVESTIMENTO","40","18715383000140","MUNICIPIO DE BELO HORIZONTE","MG",,"2025-07-29","73","247500","80940","3106200","31"
"55490","2025NME000056396",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253166","4","444041","23","INVESTIMENTO","40","18715383000140","MUNICIPIO DE BELO HORIZONTE","MG",,"2025-07-29","29","368280","85250","3106200","31"
"50302","2025NME000051208",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252934","4","444041","42","INVESTIMENTO","40","05943030000155","MUNICIPIO DE BOA VISTA","RR",,"2025-07-29","15","990000","79644","1400100","14"
"48144","2025NME000049050","2025NE001806","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252595","4","444041","15","INVESTIMENTO","40","02296325000199","MUNICIPIO DE BRITANIA","GO","2025RO001879","2025-09-02","20","990000","75709","5203807","52"
"54762","2025NME000055668",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252955","4","444041","42","INVESTIMENTO","40","05943030000155","MUNICIPIO DE BOA VISTA","RR",,"2025-07-29","15","990000","84515","1400100","14"
"54553","2025NME000055459",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252940","4","444041","43","INVESTIMENTO","40","95952230000167","MUNICIPIO DE BRACO DO TROMBUDO","SC",,"2025-07-29","1458992","396000","84298","4202859","42"
"48152","2025NME000049058","2025NE001408","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252595","4","444041","15","INVESTIMENTO","40","01740497000147","FLORES DE GOIÁS","GO","2025RO001481","2025-09-02","81","495000","75717","5207907","52"
"52404","2025NME000053310","2025NE000089","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252537","4","444041","23","INVESTIMENTO","40","18186346000191","MUNICIPIO DE ALAGOA","MG","2025RO000162","2025-09-02","11","396000","82113","3101300","31"
"49596","2025NME000050502",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253267","4","444041","09","INVESTIMENTO","40","07812241000184","CEDRO","CE",,"2025-07-29","7","1306800","78552","2303808","23"
"45941","2025NME000046847","2025NE005616","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252941","3","334041","43","CUSTEIO","40","82777228000157","MUNICIPIO DE OURO","SC","2025RO005698","2025-10-17","116","198000","75747","4211801","42"
"54076","2025NME000054982",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252802","4","444041","19","INVESTIMENTO","40","03507530000119","CHAPADA DOS GUIMARÃES","MT",,"2025-07-29","13","990000","83813","5103007","51"
"45948","2025NME000046854",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252941","3","334041","43","CUSTEIO","40","95996187000131","MUNICIPIO DE VARGEM BONITA","SC",,"2025-07-29","127","198000","75754","4219176","42"
"45949","2025NME000046855","2025NE005444","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252941","3","334041","43","CUSTEIO","40","80912108000190","BELMONTE","SC","2025RO005526","2025-10-17","95","198000","75755","4202156","42"
"48155","2025NME000049061","2025NE002164","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253233","4","444041","31","INVESTIMENTO","40","11097300000157","MUNICIPIO DE PASSIRA","PE","2025RO002237","2025-09-02","38","990000","76591","2610509","26"
"45953","2025NME000046859","2025NE004100","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252906","3","334041","03","CUSTEIO","40","12333761000144","MUNICIPIO DE MAR VERMELHO","AL","2025RO004175","2025-09-10","13","792000","75763","2704906","27"
"53710","2025NME000054616","2025NE000099","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252775","4","444041","23","INVESTIMENTO","40","20356754000196","MUNICIPIO DE SAO BRAS DO SUACUI","MG","2025RO000172","2025-09-02","116","198000","83449","3160900","31"
"54705","2025NME000055611","2025NE000101","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252945","4","444041","37","INVESTIMENTO","40","08096604000195","MUNICIPIO DE JARDIM DE PIRANHAS","RN","2025RO000174","2025-09-02","152","396000","84455","2405603","24"
"54723","2025NME000055629","2025NE000107","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252945","4","444041","37","INVESTIMENTO","40","08145153000139","PASSAGEM","RN","2025RO000180","2025-09-02","168","396000","84476","2409209","24"
"53263","2025NME000054169","2025NE000102","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252705","4","444041","17","INVESTIMENTO","40","01612668000152","MUNICIPIO DE BOM JESUS DAS SELVAS","MA","2025RO000175","2025-09-02","47","990000","82993","2102036","21"
"53283","2025NME000054189","2025NE000105","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252707","4","444041","07","INVESTIMENTO","40","13606702000165","ÁGUA FRIA","BA","2025RO000178","2025-09-02","1","1485000","83013","2900405","29"
"48557","2025NME000049463","2025NE000109","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252560","4","444041","15","INVESTIMENTO","40","37388378000114","MUNICIPIO DE VILA BOA","GO","2025RO000182","2025-09-02","72","297000","76611","5222203","52"
"50387","2025NME000051293","2025NE000112","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252767","4","444041","23","INVESTIMENTO","40","20920575000130","PAINS","MG","2025RO000185","2025-09-02","114","198000","79761","3146503","31"
"54813","2025NME000055719","2025NE000117","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252975","4","444041","29","INVESTIMENTO","40","78101847000150","MUNICIPIO DE MISSAL","PR","2025RO000190","2025-09-02","1457460","594000","84567","4116059","41"
"55624","2025NME000056530","2025NE000120","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253232","4","444041","29","INVESTIMENTO","40","75772525000144","MUNICIPIO DE IGUARACU","PR","2025RO000193","2025-09-02","39","693000","85383","4110003","41"
"53733","2025NME000054639","2025NE000129","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252775","4","444041","23","INVESTIMENTO","40","18094797000107","MUNICIPIO DE CARANDAI","MG","2025RO000202","2025-09-02","150","495000","83472","3113206","31"
"54619","2025NME000055525","2025NE000131","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252944","4","444041","48","INVESTIMENTO","40","37420932000101","MUNICIPIO DE RIO DOS BOIS","TO","2025RO000204","2025-09-02","200","396000","84368","1718709","17"
"48185","2025NME000049091","2025NE002689","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252939","4","444041","41","INVESTIMENTO","40","04092706000181","MUNICIPIO DE VILHENA","RO","2025RO002762","2025-09-02","1","5148000","75788","1100304","11"
"53725","2025NME000054631","2025NE000130","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252775","4","444041","23","INVESTIMENTO","40","18315234000193","MUNICIPIO DE MARTINHO CAMPOS","MG","2025RO000203","2025-09-02","123","198000","83464","3140506","31"
"54828","2025NME000055734",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252975","4","444041","29","INVESTIMENTO","40","78069143000147","MUNICIPIO DE ALTAMIRA DO PARANA","PR",,"2025-07-29","1457459","396000","84582","4100459","41"
"52112","2025NME000053018","2025NE000133","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252488","4","444041","25","INVESTIMENTO","40","05058466000161","MUNICIPIO DE BENEVIDES","PA","2025RO000206","2025-09-02","46","990000","81818","1501501","15"
"55143","2025NME000056049","2025NE000134","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253056","4","444041","48","INVESTIMENTO","40","26753129000164","MUNICIPIO DE MATEIROS","TO","2025RO000207","2025-09-02","44","495000","84899","1712702","17"
"48906","2025NME000049812","2025NE000138","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253256","4","444041","01","INVESTIMENTO","40","04059671000189","MUNICIPIO DE MANCIO LIMA","AC","2025RO000211","2025-09-02","24","1485000","77219","1200336","12"
"49260","2025NME000050166","2025NE000139","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253024","4","444041","47","INVESTIMENTO","40","13096029000160","MUNICIPIO DE CRISTINAPOLIS","SE","2025RO000212","2025-09-02","23","495000","77912","2801702","28"
"51082","2025NME000051988","2025NE000141","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252909","4","444041","21","INVESTIMENTO","40","03568318000161","MUNICIPIO DE IGUATEMI","MS","2025RO000214","2025-09-02","83","1782000","80652","5004304","50"
"51272","2025NME000052178","2025NE000142","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252829","4","444041","01","INVESTIMENTO","40","04034583000122","MUNICIPIO DE RIO BRANCO","AC","2025RO000215","2025-09-02","21","9900000","80890","1200401","12"
"50074","2025NME000050980","2025NE000147","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252546","4","444041","23","INVESTIMENTO","40","18094821000108","MUNICIPIO DE DORES DE CAMPOS","MG","2025RO000220","2025-09-02","85","495000","79299","3123007","31"
"55510","2025NME000056416","2025NE000152","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253187","4","444041","01","INVESTIMENTO","40","04005179000120","MUNICIPIO DE FEIJO","AC","2025RO000225","2025-09-02","16","4950000","85270","1200302","12"
"52753","2025NME000053659","2025NE000143","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252609","4","444041","45","INVESTIMENTO","40","71989982000134","MUNICIPIO DE NOVA EUROPA","SP","2025RO000216","2025-09-02","13","396000","82464","3532900","35"
"45973","2025NME000046879","2025NE002760","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","3","333041","47","CUSTEIO","30","13128798000101","ESTADO DE SERGIPE","SE","2025RO002835","2025-09-10","99","297000","75809",,"28"
"53641","2025NME000054547",,"1","Minuta de Empenho","1","Empenho Original","AGUARDANDO_GERACAO_EMPENHO","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252763","4","444041","15","INVESTIMENTO","40","01149624000138","MUNICIPIO DE BOM JESUS","GO",,"2025-07-29","109","198000","83378","5203500","52"
"48198","2025NME000049104","2025NE002618","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","4","444041","47","INVESTIMENTO","40","13124052000111","MUNICIPIO DE LAGARTO","SE","2025RO002691","2025-09-02","76","198000","75818","2803500","28"
"48196","2025NME000049102","2025NE002616","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","4","444041","47","INVESTIMENTO","40","13098181000182","MUNICIPIO DE ITABAIANINHA","SE","2025RO002689","2025-09-02","91","198000","75816","2803005","28"
"45980","2025NME000046886","2025NE002818","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","3","334041","47","CUSTEIO","40","13104112000134","MUNICIPIO DE MOITA BONITA","SE","2025RO002893","2025-09-10","55","495000","75819","2804102","28"
"48197","2025NME000049103","2025NE001409","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","4","444041","47","INVESTIMENTO","40","13124052000111","MUNICIPIO DE LAGARTO","SE","2025RO001482","2025-09-02","76","2970000","75817","2803500","28"
"54573","2025NME000055479","2025NE000154","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252940","4","444041","43","INVESTIMENTO","40","83102574000106","MUNICIPIO DE RIO DO SUL","SC","2025RO000227","2025-09-02","15","495000","84318","4214805","42"
"54605","2025NME000055511","2025NE000156","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252942","4","444041","47","INVESTIMENTO","40","13113063000104","MUNICIPIO DE ITABI","SE","2025RO000229","2025-09-02","8","396000","84354","2803104","28"
"48203","2025NME000049109","2025NE003004","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","4","444041","47","INVESTIMENTO","40","13128814000158","MUNICIPIO DE NOSSA SENHORA DO SOCORRO","SE","2025RO003079","2025-09-10","82","198000","75825","2804805","28"
"54616","2025NME000055522","2025NE000157","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252944","4","444041","48","INVESTIMENTO","40","25063983000136","MUNICIPIO DE SAO BENTO DO TOCANTINS","TO","2025RO000230","2025-09-02","150","396000","84365","1720101","17"
"48208","2025NME000049114","2025NE002579","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","4","444041","47","INVESTIMENTO","40","13112511000147","MUNICIPIO DE FEIRA NOVA","SE","2025RO002652","2025-09-02","88","198000","75831","2802205","28"
"48210","2025NME000049116","2025NE001086","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","253172","4","444041","03","INVESTIMENTO","40","12247755000174","MUNICIPIO DE JACUIPE","AL","2025RO001159","2025-09-02","22","990000","77182","2703502","27"
"48207","2025NME000049113","2025NE002442","4","Enviado","1","Empenho Original","ENVIADA","170860","170860","COORD. ANALISE E INF TRANS FIN INTERGOV/STN","1000000000","T.ESPECIAIS","252886","4","444041","47","INVESTIMENTO","40","13097050000180","MUNICIPIO DE ESTANCIA","SE","2025RO002515","2025-09-02","79","198000","75830","2802106","28"
