"id_historico_op_ob","data_hora_historico_op","historico_situacao_op","descricao_historico_situacao_op","id_op_ob"
159117,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43107
162168,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43844
162822,"2025-09-29T19:21:03.82333",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43844
155348,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",42803
156987,"2025-09-11T18:41:05.697926",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",42803
158703,"2025-09-11T19:29:58.484677",4,"OP Assinada mas sem OB gerada",42803
159564,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",42803
148503,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41456
151203,"2025-09-09T11:58:09.905137",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41456
151913,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41456
148505,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41458
151205,"2025-09-09T11:58:16.627489",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41458
151820,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41458
148502,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41455
151202,"2025-09-09T11:58:06.659515",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41455
151912,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41455
148500,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41453
151200,"2025-09-09T11:58:01.081017",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41453
151910,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41453
148497,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41450
151197,"2025-09-09T11:57:52.723792",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41450
151907,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41450
155665,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43120
157304,"2025-09-11T18:55:33.926401",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43120
158913,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43120
159603,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43120
155653,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43108
157292,"2025-09-11T18:55:01.456914",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43108
158908,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43108
159594,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43108
162172,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43848
162826,"2025-09-29T19:21:19.652814",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43848
155662,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43117
157301,"2025-09-11T18:55:25.95411",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43117
158915,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43117
159606,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43117
155663,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43118
157302,"2025-09-11T18:55:28.741651",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43118
158912,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43118
159601,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43118
148527,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41480
151227,"2025-09-09T11:59:27.847068",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41480
151924,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41480
155704,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43159
157343,"2025-09-11T18:57:19.236589",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43159
159023,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43159
159079,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43159
148514,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41467
151214,"2025-09-09T11:58:46.893376",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41467
151898,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41467
155706,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43161
157345,"2025-09-11T18:57:26.132539",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43161
158955,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43161
159689,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43161
146156,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",39109
148856,"2025-09-09T09:47:56.937379",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",39109
151455,"2025-09-09T14:29:58.763536",4,"OP Assinada mas sem OB gerada",39109
152029,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",39109
148506,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41459
151206,"2025-09-09T11:58:20.084631",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41459
151821,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41459
148516,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41469
151216,"2025-09-09T11:58:52.819308",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41469
151899,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41469
155671,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43126
157310,"2025-09-11T18:55:50.32626",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43126
158920,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43126
159645,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43126
148513,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41466
151213,"2025-09-09T11:58:43.389139",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41466
151897,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41466
155669,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43124
157308,"2025-09-11T18:55:44.531817",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43124
158921,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43124
159646,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43124
148528,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41481
151228,"2025-09-09T11:59:30.814277",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41481
151925,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41481
148507,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41460
151207,"2025-09-09T11:58:23.626999",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41460
151822,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41460
155705,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43160
157344,"2025-09-11T18:57:23.418331",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43160
158951,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43160
159683,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43160
162171,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43847
162825,"2025-09-29T19:21:15.720594",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43847
148572,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41525
151272,"2025-09-09T12:01:52.463671",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41525
151875,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41525
148571,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41524
151271,"2025-09-09T12:01:49.498392",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41524
151954,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41524
148553,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41506
151253,"2025-09-09T12:00:53.5525",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41506
151884,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41506
147353,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",40306
150053,"2025-09-09T10:54:35.736381",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",40306
153577,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",40306
148530,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41483
151230,"2025-09-09T11:59:36.959588",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41483
151927,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41483
148554,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41507
151254,"2025-09-09T12:00:56.644969",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41507
151953,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41507
148548,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41501
151248,"2025-09-09T12:00:35.527402",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41501
151934,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41501
148552,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41505
151252,"2025-09-09T12:00:49.806965",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41505
151947,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41505
155723,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43178
157362,"2025-09-11T18:58:12.29725",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43178
158952,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43178
159684,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43178
155722,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43177
157361,"2025-09-11T18:58:09.379352",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43177
159032,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43177
159120,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43177
162179,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43855
162833,"2025-09-29T19:21:46.717027",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43855
148580,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41533
151280,"2025-09-09T12:02:18.041111",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41533
151962,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41533
162188,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43864
162842,"2025-09-29T19:22:22.72727",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43864
148582,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41535
151282,"2025-09-09T12:02:24.641326",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41535
151964,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41535
148577,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41530
151277,"2025-09-09T12:02:09.145381",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41530
151939,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41530
162189,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43865
162843,"2025-09-29T19:22:26.717289",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43865
148575,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41528
151275,"2025-09-09T12:02:02.291406",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41528
151937,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41528
155746,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43201
157385,"2025-09-11T18:59:16.113565",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43201
159043,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43201
159263,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43201
155745,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43200
157384,"2025-09-11T18:59:13.32647",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43200
159044,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43200
159264,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43200
162187,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43863
162841,"2025-09-29T19:22:19.065108",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43863
148596,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41549
151296,"2025-09-09T12:03:09.113909",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41549
151959,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41549
148592,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41545
151292,"2025-09-09T12:02:56.630414",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41545
151955,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41545
148579,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41532
151279,"2025-09-09T12:02:15.16931",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41532
151961,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41532
155751,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43206
157390,"2025-09-11T18:59:29.503341",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43206
159047,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43206
159334,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43206
162191,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43867
162845,"2025-09-29T19:22:34.664295",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43867
155749,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43204
157388,"2025-09-11T18:59:24.406986",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43204
159003,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43204
160483,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43204
155748,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43203
157387,"2025-09-11T18:59:21.545141",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43203
159045,"2025-09-11T20:59:58.538392",4,"OP Assinada mas sem OB gerada",43203
159280,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43203
162190,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43866
162844,"2025-09-29T19:22:30.724666",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43866
162192,"2025-09-29T18:27:55.048297",1,"Aguardando Envio para o SIAFI",43868
162846,"2025-09-29T19:22:39.114429",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43868
148607,"2025-09-09T09:20:34.144939",1,"Aguardando Envio para o SIAFI",41560
151307,"2025-09-09T12:03:44.040213",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",41560
152152,"2025-09-09T15:29:58.710808",5,"OB Enviada à instituição bancária para pagamento",41560
155758,"2025-09-11T16:46:49.075998",1,"Aguardando Envio para o SIAFI",43213
157397,"2025-09-11T18:59:49.361168",3,"Aguardando assinaturas do ordenador de despesas e/ou gestor financeiro",43213
158994,"2025-09-11T20:29:58.483031",4,"OP Assinada mas sem OB gerada",43213
160263,"2025-09-12T08:29:59.802645",5,"OB Enviada à instituição bancária para pagamento",43213
